VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesPrice,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,Brand_name
9165,ULTRA BEVERAGE COMPANY LLP,20132,Jos Phelps Insignia 2010 Red,84.76,179.99,750.0,17,1440.92,66,2303.82,8447.339999999998,7.420000000000001,68054.70000000003,6285.18,74.4042503320572,3.882352941176471,5.862462870943562,Jos Phelps
4425,MARTIGNETTI COMPANIES,765,Vincent Van Gogh Dutch Choc,20.58,27.99,750.0,70,1440.6,44,1063.62,1231.5600000000002,34.70999999999998,144929.24,326.04,26.473740621650588,0.6285714285714286,0.854893794252395,Vincent Van
9165,ULTRA BEVERAGE COMPANY LLP,21115,Wicked Smooth Merlot,5.29,7.99,750.0,272,1438.88,271,1472.1700000000014,2175.289999999999,29.98999999999993,68054.70000000003,731.7,33.636894391092696,0.9963235294117648,1.5117938952518617,Wicked Smooth
4425,MARTIGNETTI COMPANIES,21286,Elk Cove Five Mtn Pnt Nr,31.97,46.99,750.0,45,1438.65,42,1268.73,1973.58,4.660000000000001,144929.24,630.8400000000001,31.964247712279214,0.9333333333333332,1.371827755187155,Elk Cove
3960,DIAGEO NORTH AMERICA INC,764,Smirnoff Blueberry Vodka,10.42,14.49,1000.0,138,1437.9599999999998,141,1492.4700000000007,2043.090000000001,148.04999999999993,257032.0700000001,573.87,28.088336783988943,1.0217391304347827,1.4208253358925154,Smirnoff Blueberry
4425,MARTIGNETTI COMPANIES,44755,Bollinger Brut Grande Annee,89.79,131.99,750.0,16,1436.64,59,3827.709999999997,7787.409999999998,6.610000000000001,144929.24,2489.8,31.972119099931824,3.6875,5.4205716115380325,Bollinger Brut
4425,MARTIGNETTI COMPANIES,22338,Maison L'Envoye Two Messenge,17.1,26.99,750.0,84,1436.4,176,1871.2800000000004,4574.2399999999925,19.629999999999985,144929.24,1740.6399999999994,38.05309734513279,2.095238095238096,3.184516847674737,Maison L'Envoye
10754,PERFECTA WINES,38102,Canyon Oaks Cab Svgn Cal,3.86,5.99,750.0,372,1435.9200000000003,337,239.6000000000001,2018.6300000000008,37.84,28720.52,717.8100000000001,35.559265442404,0.9059139784946236,1.405809515850465,Canyon Oaks
8892,TRINCHERO FAMILY ESTATES,34507,Trinity Oaks Cab Svgn Cal,5.22,8.99,750.0,275,1435.5,250,159.8,1997.5,28.1,11595.970000000005,942.5,47.18397997496872,0.9090909090909092,1.391501219087426,Trinity Oaks
8352,LUXCO INC,1009,Rebel Yell Variety Pack,38.75,49.99,750.0,37,1433.75,258,6486.549999999977,11117.419999999973,203.2699999999999,10261.599999999997,2899.9200000000005,26.084469238366527,6.972972972972973,7.75408544027897,Rebel Yell
1128,BROWN-FORMAN CORP,7219,Herradura Reposado NHSLC,30.46,45.99,750.0,47,1431.62,345,11589.479999999956,15866.549999999948,38.1299999999999,68601.68000000001,5357.85,33.76821048053936,7.340425531914893,11.082934018803837,Herradura Reposado
12546,JIM BEAM BRANDS COMPANY,4060,Sauza Cucumber Chili Tequila,9.35,14.99,750.0,153,1430.55,504,3680.949999999967,5858.459999999965,397.3100000000005,123880.97,2842.5600000000004,48.52060097704888,3.294117647058824,4.095250078641057,Sauza Cucumber
9552,M S WALKER INC,22830,Beaux Freres Pnt Nr Will Vly,39.73,59.99,750.0,36,1430.28,115,5039.15999999999,6898.849999999988,12.72999999999998,55551.81999999999,2329.9000000000005,33.772295382563826,3.1944444444444446,4.823426182285977,Beaux Freres
4425,MARTIGNETTI COMPANIES,13950,Cade Svgn Bl Napa Cuvee,19.86,29.99,750.0,72,1429.92,42,959.7000000000002,1337.5800000000002,4.640000000000001,144929.24,425.46,31.80819091194545,0.5833333333333334,0.9354229607250756,Cade Svgn
9165,ULTRA BEVERAGE COMPANY LLP,25809,Hoopes Napa Cab Svgn,31.07,45.99,750.0,46,1429.2200000000005,17,367.92,781.83,1.89,68054.70000000003,253.64000000000004,32.44183518156121,0.3695652173913043,0.547032647178181,Hoopes Napa
10754,PERFECTA WINES,38107,Canyon Oaks Merlot Cal,7.94,11.99,1500.0,180,1429.2000000000005,170,347.7100000000001,2038.300000000001,38.250000000000014,28720.52,688.5,33.77814845704752,0.9444444444444444,1.4261824797089284,Canyon Oaks
3252,E & J GALLO WINERY,12900,Madria Sangria,4.13,5.99,750.0,346,1428.9799999999998,322,1132.1100000000015,1928.7800000000025,35.66999999999993,61966.91,598.9200000000001,31.051752921535854,0.930635838150289,1.3497599686489683,Madria Sangria
7153,PINE STATE TRADING CO,2186,Label 5 Scotch 12 Yr,19.56,26.99,750.0,73,1427.88,137,2399.249999999998,4382.629999999992,108.0200000000002,15884.819999999998,1017.91,23.2260081275399,1.8767123287671232,3.069326554052156,Label 5
9552,M S WALKER INC,22086,Queens Peak Cab Svgn Sonoma,9.33,13.99,750.0,153,1427.49,129,363.7400000000001,1804.71,14.499999999999996,55551.81999999999,601.14,33.30950679056468,0.8431372549019608,1.2642540403085136,Queens Peak
10754,PERFECTA WINES,36075,Ch L'Eglise Clinet 10,475.5,698.99,750.0,3,1426.5,3,698.99,2096.97,0.34,28720.52,670.47,31.973275726405248,1.0,1.470010515247108,Ch L'Eglise
1650,Circa Wines,24510,Tin Barn Svgn B Hi Vista Vyd,10.8,15.99,750.0,132,1425.6000000000004,90,207.87000000000003,1439.1,10.109999999999998,211.97,467.1,32.4577861163227,0.6818181818181818,1.0094696969696966,Tin Barn
4425,MARTIGNETTI COMPANIES,27879,I Perazzi La Mozza Sangioves,11.84,17.99,750.0,120,1420.7999999999995,20,161.91,359.79999999999995,2.24,144929.24,122.99999999999996,34.18565869927737,0.1666666666666666,0.2532376126126127,I Perazzi
9815,WINE GROUP INC,26663,Benziger Pnt Nr Sonoma,13.15,19.99,750.0,108,1420.1999999999998,108,399.80000000000007,2158.9200000000005,12.1,27100.41,738.7199999999998,34.21710855427712,1.0,1.5201520912547537,Benziger Pnt
17037,Dunn Wine Brokers,23810,Angels Landing Rsv Cab Svgn,19.99,29.99,750.0,71,1419.29,42,599.8000000000001,1259.5800000000002,4.69,358.03000000000003,420.0,33.34444814938312,0.5915492957746479,0.8874719049665679,Angels Landing
10754,PERFECTA WINES,33923,Calera Jensen Mt Hrln Pnt Nr,59.08,90.99,750.0,24,1417.92,7,454.95,636.9300000000001,0.78,28720.52,223.37,35.06978788877898,0.2916666666666667,0.4492002369668246,Calera Jensen
9552,M S WALKER INC,23528,Santa Maria Alla Pieve Soave,9.08,13.99,750.0,156,1416.4800000000002,98,747.4300000000004,1295.020000000001,10.900000000000002,55551.81999999999,481.18,37.15618291609395,0.6282051282051282,0.9142522308821872,Santa Maria
2000,SOUTHERN WINE & SPIRITS NE,23279,Turnbull Syrah 11,16.44,24.99,750.0,86,1413.84,850,11895.239999999914,21241.500000000065,94.46999999999986,19016.59,7267.499999999997,34.21368547418956,9.883720930232558,15.023977253437492,Turnbull Syrah
9815,WINE GROUP INC,23565,10 Span Pnt Gris Monterey Cy,4.9,7.49,750.0,288,1411.1999999999996,278,149.79999999999998,2082.2200000000007,31.27000000000001,27100.41,720.02,34.579439252336435,0.9652777777777778,1.4754960317460326,10 Span
4425,MARTIGNETTI COMPANIES,37568,Staglin Cab Svgn Rutherford,128.27,185.99,750.0,11,1410.97,24,3347.819999999999,4463.759999999998,2.66,144929.24,1385.28,31.03392655519115,2.1818181818181817,3.1636108492739026,Staglin Cab
1590,DIAGEO CHATEAU ESTATE WINES,23202,Truvee Chard,6.75,12.99,750.0,209,1410.75,169,1269.7800000000009,1763.3100000000013,18.709999999999976,7259.75,1054.56,59.80570631369409,0.8086124401913876,1.2499096225412023,Truvee Chard
9165,ULTRA BEVERAGE COMPANY LLP,26186,Binyamina Chard,7.79,11.99,750.0,181,1409.9899999999998,133,1052.1700000000003,1673.6700000000008,14.759999999999986,68054.70000000003,558.6,33.375755077165735,0.7348066298342542,1.1870084184994227,Binyamina Chard
4425,MARTIGNETTI COMPANIES,14682,CC Ranch Cab Svgn CC Ranch,70.46,104.99,750.0,20,1409.2,19,1574.85,1994.81,2.0900000000000007,144929.24,656.07,32.88884655681494,0.95,1.4155620210048254,CC Ranch
10754,PERFECTA WINES,43237,Acorn Alegria Vyds Cab Franc,18.06,29.99,750.0,78,1408.6799999999998,105,1727.3800000000003,2917.949999999998,11.659999999999997,28720.52,1252.65,42.929111191075954,1.3461538461538465,2.071407274895646,Acorn Alegria
653,STATE WINE & SPIRITS,24442,Underwood Cans Pnt Nr,4.51,6.99,375.0,312,1407.12,83,321.5400000000002,580.1700000000004,4.719999999999998,8014.98,205.84000000000003,35.47925608011443,0.266025641025641,0.4123102507248852,Underwood Cans
2396,BLACK PRINCE DISTILLERY INC,3508,Llord's Orange Curacao,4.34,5.99,1000.0,324,1406.16,314,167.72000000000003,1880.860000000001,329.70000000000005,30.98,518.1000000000001,27.54590984974957,0.9691358024691358,1.3375860499516423,Llord's Orange
90047,CRUSH WINES,16445,Sans Liege Groundwork Grenac,11.91,19.99,750.0,118,1405.3800000000003,76,1025.4800000000002,1505.2400000000005,8.420000000000003,1457.7299999999998,614.0799999999999,40.79615210863382,0.6440677966101694,1.071055515234314,Sans Liege
9165,ULTRA BEVERAGE COMPANY LLP,22038,Jam Cellars Toast,16.89,24.99,750.0,83,1401.87,52,254.89000000000004,1202.48,5.829999999999999,68054.70000000003,421.1999999999999,35.027609606812575,0.6265060240963856,0.8577685520055356,Jam Cellars
2561,EDRINGTON AMERICAS,8070,The Macallan 21 Yr Old,233.57,319.99,750.0,6,1401.42,6,319.99,1919.94,4.72,9654.500000000002,518.5200000000001,27.00709397168662,1.0,1.3699961467654236,The Macallan
4425,MARTIGNETTI COMPANIES,14306,Dom les Pallieres Gigondas,22.22,33.99,750.0,63,1399.86,104,1550.67,4886.959999999996,11.629999999999995,144929.24,1224.0800000000004,25.047882528197512,1.6507936507936507,3.491034817767489,Dom les
4692,KOBRAND CORPORATION,27790,Jadot Chass Mont Abbaye 14,46.66,69.99,750.0,30,1399.8,6,349.95,419.94,0.66,9139.38,139.98,33.333333333333336,0.2,0.3,Jadot Chass
2000,SOUTHERN WINE & SPIRITS NE,23336,Ch Pavie St Emilion 11 Gr Cr,155.4,229.99,750.0,9,1398.6,12,1149.95,2759.88,1.3500000000000003,19016.59,895.08,32.43184486282013,1.3333333333333333,1.9733161733161733,Ch Pavie
10754,PERFECTA WINES,932,Robert Sinskey Marcien Red,55.91,84.99,750.0,25,1397.75,46,1799.82,4599.539999999999,5.130000000000003,28720.52,1337.6799999999998,29.082908290829085,1.84,3.290674297978894,Robert Sinskey
10754,PERFECTA WINES,35756,Ken Wright Freedom Hill Pnt,37.66,54.99,750.0,37,1393.42,36,1484.73,1979.64,3.9699999999999993,28720.52,623.8800000000002,31.51482087652301,0.972972972972973,1.420705889107376,Ken Wright
9165,ULTRA BEVERAGE COMPANY LLP,12388,Cecchi Chianti Clsc Rsv Fami,19.35,29.99,750.0,72,1393.2,62,1585.4800000000002,1891.3800000000003,6.840000000000004,68054.70000000003,659.6799999999998,34.87823705442585,0.8611111111111112,1.357579672695952,Cecchi Chianti
9552,M S WALKER INC,26835,Lagler Gr Velt Smaragd Stein,11.61,17.99,750.0,120,1393.1999999999998,82,971.4600000000004,1475.1800000000003,9.1,55551.81999999999,523.16,35.46414674819343,0.6833333333333333,1.0588429514786108,Lagler Gr
8673,STE MICHELLE WINE ESTATES,37421,Stags Leap Csk 23 Cab Svgn,107.14,164.99,750.0,13,1392.8200000000002,66,5279.679999999996,10889.339999999997,7.390000000000002,15919.700000000004,3818.1,35.0627310746106,5.076923076923077,7.818196177539089,Stags Leap
4425,MARTIGNETTI COMPANIES,19070,J Lohr Est Bay Mist Rsl,6.53,9.99,750.0,213,1390.8899999999996,165,649.3500000000004,1648.3500000000004,18.399999999999988,144929.24,570.9,34.63463463463462,0.7746478873239436,1.185104501434334,J Lohr
10754,PERFECTA WINES,21476,Cos d'Estournel St Estephe,198.67,299.99,750.0,7,1390.69,7,599.98,2099.9300000000003,0.79,28720.52,709.2400000000001,33.77445914863829,1.0,1.5099914430965924,Cos d'Estournel
4692,KOBRAND CORPORATION,25449,San Guido Sassacaia,231.78,349.99,1500.0,6,1390.68,3,349.99,1049.97,0.68,9139.38,354.63,33.77525072144918,0.5,0.7550047458797136,San Guido
4425,MARTIGNETTI COMPANIES,44650,Nickel Branding Irn Cab Svgn,66.2,95.99,750.0,21,1390.2000000000005,28,2599.749999999998,2914.7199999999984,3.0899999999999994,144929.24,834.1199999999998,28.617500137234455,1.3333333333333333,2.096619191483238,Nickel Branding
3252,E & J GALLO WINERY,13703,Barefoot Cellars Moscato,4.33,6.49,187.0,321,1389.9300000000003,305,746.3500000000008,1979.4500000000007,8.749999999999995,61966.91,658.8000000000001,33.2819722650231,0.9501557632398754,1.4241364673041088,Barefoot Cellars
4425,MARTIGNETTI COMPANIES,12389,Volpe Rossa Pnt Grigio,7.23,10.99,1500.0,192,1388.160000000001,192,351.6800000000001,2110.0800000000013,43.20000000000002,144929.24,721.92,34.21292083712464,1.0,1.520055325034578,Volpe Rossa
9165,ULTRA BEVERAGE COMPANY LLP,16726,g Sake,8.78,12.99,300.0,158,1387.2399999999998,158,239.10000000000016,819.9200000000004,6.9899999999999975,68054.70000000003,665.1800000000002,81.1274270660552,1.0,0.5910440875407288,g Sake
9165,ULTRA BEVERAGE COMPANY LLP,22617,Viberti Barbera D'Alba Gemel,6.8,9.99,750.0,204,1387.1999999999998,242,609.3900000000003,2417.5800000000004,27.099999999999987,68054.70000000003,771.9800000000001,31.93193193193193,1.1862745098039216,1.742776816608997,Viberti Barbera
4692,KOBRAND CORPORATION,24075,Bouvet Brut,5.56,8.29,750.0,249,1384.44,249,489.1100000000004,2064.209999999998,27.919999999999973,9139.38,679.7699999999999,32.93124246079616,1.0,1.491007194244603,Bouvet Brut
10754,PERFECTA WINES,21431,Ch Pape Clement Pess leognan,60.12,116.99,750.0,23,1382.76,45,2299.7499999999995,4139.549999999998,5.010000000000002,28720.52,2559.15,61.821937167083405,1.9565217391304348,2.99368653996355,Ch Pape
9165,ULTRA BEVERAGE COMPANY LLP,3988,Silo Cucumber Vodka,21.58,29.99,750.0,64,1381.12,34,869.7100000000002,1019.6600000000002,26.829999999999988,68054.70000000003,285.94,28.042680893631207,0.53125,0.7382848702502319,Silo Cucumber
8673,STE MICHELLE WINE ESTATES,14973,Nicolas Feuillatte Brut Rose,28.76,43.99,750.0,48,1380.48,51,1411.68,2265.49,5.660000000000001,15919.700000000004,776.73,34.2852981032801,1.0625,1.641088606861381,Nicolas Feuillatte
3960,DIAGEO NORTH AMERICA INC,3560,Ciroc Amaretto Vodka,9.52,11.99,375.0,145,1380.4,318,2001.9500000000007,4124.319999999977,124.69000000000013,257032.0700000001,785.4600000000002,19.044594017923064,2.193103448275862,2.9877716603882765,Ciroc Amaretto
10754,PERFECTA WINES,15188,Las Valles Carinena Red,5.8,8.99,750.0,238,1380.3999999999996,206,197.78000000000003,1851.9400000000007,23.15,28720.52,657.1400000000001,35.48387096774193,0.865546218487395,1.341596638655463,Las Valles
7153,PINE STATE TRADING CO,19217,Chronic Cellars Dead Nuts,16.43,23.99,750.0,84,1380.12,88,698.7000000000002,2084.12,9.829999999999998,15884.819999999998,665.2799999999999,31.92138648446346,1.0476190476190477,1.5101005709648436,Chronic Cellars
7749,R.P.IMPORTS INC,19610,Ch Rieussec Gr Cru 10 Sauter,86.2,124.99,750.0,16,1379.1999999999998,28,1624.87,3499.72,3.13,91.5,1086.12,31.03448275862069,1.75,2.5375,Ch Rieussec
90024,VINILANDIA USA,26302,Brooks Janus Pnt Nr,22.6,32.99,750.0,61,1378.6,30,824.7500000000001,989.7000000000002,3.31,2802.6400000000003,311.70000000000005,31.49439224007275,0.4918032786885246,0.7179022196431163,Brooks Janus
12546,JIM BEAM BRANDS COMPANY,3361,Pinnacle Double Espresso,9.84,12.99,750.0,140,1377.6,167,1688.700000000001,2169.33,131.63000000000022,123880.97,526.0500000000001,24.249422632794463,1.1928571428571428,1.5747168989547036,Pinnacle Double
4425,MARTIGNETTI COMPANIES,11164,Ame Neyers Cab Svgn Napa,52.97,79.99,750.0,26,1377.2199999999998,24,879.89,1919.76,2.6700000000000004,144929.24,648.4799999999999,33.77922240280034,0.9230769230769232,1.393938513817691,Ame Neyers
8673,STE MICHELLE WINE ESTATES,22597,Erath Prince Hill Pnt Nr,24.99,36.99,750.0,55,1374.4500000000005,65,1892.5,2451.3499999999995,7.190000000000002,15919.700000000004,780.0000000000002,31.819201664389023,1.181818181818182,1.7835134053621442,Erath Prince
3960,DIAGEO NORTH AMERICA INC,1185,Caol Ila 17 Yr Single Malt,91.6,119.99,750.0,15,1373.9999999999998,15,1559.87,1799.85,11.829999999999998,257032.0700000001,425.85,23.660305025418783,1.0,1.309934497816594,Caol Ila
9552,M S WALKER INC,14328,Palmaz Vyds Cab Svgn Napa,65.35,99.99,750.0,21,1372.35,36,1599.84,3599.6399999999994,4.02,55551.81999999999,1247.04,34.64346434643465,1.7142857142857142,2.622975188545196,Palmaz Vyds
9165,ULTRA BEVERAGE COMPANY LLP,22923,Patricius Tokaj Harslevelu,12.24,17.99,750.0,112,1370.88,249,1609.3900000000012,2323.509999999998,27.619999999999948,68054.70000000003,1431.7499999999995,61.62013505429289,2.2232142857142856,1.6949040032679723,Patricius Tokaj
4425,MARTIGNETTI COMPANIES,18943,Cannonball Merlot,11.4,16.99,750.0,120,1367.9999999999998,79,509.70000000000016,1342.21,8.860000000000003,144929.24,441.60999999999984,32.90170688640375,0.6583333333333333,0.9811476608187136,Cannonball Merlot
17033,SEA BREEZE CELLARS LLC,24668,Darioush Merlot Napa Valley,41.37,59.99,750.0,33,1365.21,35,1499.75,2099.65,3.86,549.5500000000002,651.7000000000002,31.038506417736293,1.0606060606060606,1.5379685176639493,Darioush Merlot
9552,M S WALKER INC,22050,Maggy Hawk Stormin Pnt Nr,37.92,54.99,750.0,36,1365.12,8,329.94,439.92,0.88,55551.81999999999,136.56,31.04200763775232,0.2222222222222222,0.3222573839662447,Maggy Hawk
4425,MARTIGNETTI COMPANIES,26349,Walt Gap's Crown Pnt Nr,45.45,69.99,750.0,30,1363.5000000000002,14,629.91,979.86,1.5500000000000005,144929.24,343.5599999999999,35.062151735962274,0.4666666666666667,0.7186358635863584,Walt Gap's
9552,M S WALKER INC,23425,La Jota Howell Mtn Merlot,43.91,64.99,750.0,31,1361.21,22,1169.82,1429.78,2.4300000000000006,55551.81999999999,463.76,32.43575934759193,0.7096774193548387,1.0503742993366196,La Jota
9552,M S WALKER INC,38852,Salmon Creek Cab Svgn,3.28,4.99,750.0,414,1357.9199999999996,373,194.61000000000007,1861.270000000001,41.94000000000001,55551.81999999999,637.8300000000002,34.268537074148284,0.9009661835748792,1.3706772122069055,Salmon Creek
9552,M S WALKER INC,26517,Altocedro Finca Tanos Malbec,11.03,16.99,750.0,123,1356.6899999999998,105,866.4900000000004,1783.9500000000007,11.690000000000005,55551.81999999999,625.8,35.079458505002926,0.8536585365853658,1.3149282444773684,Altocedro Finca
10754,PERFECTA WINES,18748,Ca'Momi Bianco di Napa,5.6,9.99,750.0,242,1355.1999999999998,454,2180.269999999993,3763.65999999999,50.45999999999991,28720.52,1993.06,52.95536791314852,1.87603305785124,2.777198937426203,Ca'Momi Bianco
4692,KOBRAND CORPORATION,27782,Jadot Savigny les Beaune 14,22.57,34.99,750.0,60,1354.2000000000005,5,174.95000000000002,174.95000000000002,0.55,9139.38,62.10000000000001,35.49585595884538,0.0833333333333333,0.1291906660759119,Jadot Savigny
4425,MARTIGNETTI COMPANIES,18585,James L'Escargot Svgn Blanc,9.73,14.99,750.0,139,1352.47,211,1648.9000000000008,3162.889999999993,23.45999999999997,144929.24,1109.86,35.09006004002676,1.5179856115107917,2.33860270468106,James L'Escargot
9552,M S WALKER INC,21080,Landmark Overlook Pnt Nr,14.86,21.99,750.0,91,1352.26,75,1283.5400000000002,2083.2500000000005,8.310000000000002,55551.81999999999,534.7499999999999,25.66902676107043,0.8241758241758241,1.540569121322823,Landmark Overlook
4425,MARTIGNETTI COMPANIES,13059,P Michael La Carriere Chard,56.28,84.99,750.0,24,1350.72,14,509.94,1189.86,1.5700000000000005,144929.24,401.94,33.78044475820685,0.5833333333333334,0.8809079601990049,P Michael
4425,MARTIGNETTI COMPANIES,40607,Recanati Galilee Merlot,11.25,16.99,750.0,120,1350.0,86,1002.4100000000004,1461.1400000000003,9.509999999999998,144929.24,493.6399999999999,33.78457916421423,0.7166666666666667,1.082325925925926,Recanati Galilee
9165,ULTRA BEVERAGE COMPANY LLP,22420,Farm Napa Vly Chard,16.23,24.99,750.0,83,1347.09,67,474.8100000000001,1674.3300000000004,7.54,68054.70000000003,586.9199999999998,35.05402160864344,0.8072289156626506,1.2429236353918447,Farm Napa
4425,MARTIGNETTI COMPANIES,12139,Silver Oak Cab Svgn Napa Vly,149.65,219.99,1500.0,9,1346.85,30,4839.779999999998,6599.699999999999,6.679999999999998,144929.24,2110.2000000000003,31.97418064457476,3.333333333333333,4.90010023387905,Silver Oak
10754,PERFECTA WINES,17367,Riebeek Clrs Svgn Bl Swartld,6.62,9.99,750.0,203,1343.8600000000004,185,277.74000000000007,1980.1500000000003,20.78,28720.52,623.45,31.48498851097139,0.9113300492610836,1.4734793802925898,Riebeek Clrs
10754,PERFECTA WINES,46882,Urban Rsl Mosel,9.33,13.99,750.0,144,1343.5200000000002,144,195.86,2014.5600000000004,16.189999999999998,28720.52,671.04,33.30950679056468,1.0,1.4994640943193998,Urban Rsl
653,STATE WINE & SPIRITS,24777,Mayu Svgn Bl,8.66,14.99,750.0,155,1342.3000000000002,94,974.2500000000006,1221.0600000000006,10.380000000000004,8014.98,595.02,48.72979214780598,0.6064516129032258,0.909677419354839,Mayu Svgn
